Id,Age,Income,Home,Emp_length,Intent,Amount,Rate,Status,Percent_income,Cred_length,result
20347,29,13200,RENT,3,VENTURE,4475,16.89,1,0.34,9,N
20348,28,43680,RENT,3,EDUCATION,4475,15.27,0,0.1,8,N
20349,29,12000,RENT,1,EDUCATION,4500,15.05,1,0.38,9,N
20350,27,40000,MORTGAGE,6,HOMEIMPROVEMENT,4200,5.99,0,0.1,5,N
20351,33,40000,MORTGAGE,12,PERSONAL,3200,5.42,0,0.08,8,N
20352,32,34000,MORTGAGE,4,HOMEIMPROVEMENT,7500,5.99,1,0.22,7,N
20353,28,40000,MORTGAGE,2,VENTURE,5000,,0,0.13,10,N
20354,32,40000,MORTGAGE,16,DEBTCONSOLIDATION,16000,5.99,0,0.4,10,N
20355,33,40000,MORTGAGE,17,PERSONAL,6000,12.68,0,0.15,9,Y
20356,28,40000,MORTGAGE,1,MEDICAL,10000,7.29,0,0.25,10,N
20357,34,19600,RENT,3,PERSONAL,4500,10.59,1,0.23,9,N
20358,34,40000,OWN,2,EDUCATION,2000,10.74,0,0.05,6,N
20359,35,40000,OWN,5,VENTURE,8000,7.66,0,0.2,6,N
20360,34,40000,MORTGAGE,11,VENTURE,6000,7.29,0,0.15,7,N
20361,27,40000,MORTGAGE,11,DEBTCONSOLIDATION,4000,5.79,0,0.1,5,N
20362,32,27000,RENT,5,EDUCATION,4500,13.11,0,0.17,5,Y
20363,29,28800,RENT,5,PERSONAL,4500,7.88,0,0.16,5,N
20364,28,29496,RENT,8,EDUCATION,4500,14.11,0,0.15,7,Y
20365,27,30000,RENT,0,MEDICAL,4500,14.65,0,0.15,9,N
20366,30,30000,RENT,3,EDUCATION,4500,13.92,0,0.15,8,N
20367,35,30555,RENT,4,MEDICAL,4500,13.22,0,0.15,10,N
20368,34,32000,RENT,0,MEDICAL,4500,6.62,0,0.14,6,N
20369,31,32000,RENT,0,HOMEIMPROVEMENT,4500,11.14,1,0.14,9,N
20370,28,32640,RENT,3,MEDICAL,4500,7.14,0,0.14,8,N
20371,34,33000,RENT,5,DEBTCONSOLIDATION,4500,,0,0.14,9,N
20372,27,35000,RENT,1,VENTURE,4500,7.66,0,0.13,7,N
20373,30,36000,RENT,6,DEBTCONSOLIDATION,4500,13.49,0,0.13,6,Y
20374,31,36000,RENT,7,EDUCATION,4500,9.99,0,0.13,10,N
20375,27,36000,RENT,11,VENTURE,4500,7.49,0,0.13,5,N
20376,28,37000,RENT,2,VENTURE,4500,11.11,0,0.12,6,N
20377,31,40000,MORTGAGE,5,HOMEIMPROVEMENT,11000,9.99,0,0.28,8,N
20378,28,34000,MORTGAGE,12,HOMEIMPROVEMENT,3700,6.91,1,0.11,8,N
20379,32,39000,RENT,4,MEDICAL,4500,9.91,0,0.12,7,N
20380,35,39000,RENT,8,DEBTCONSOLIDATION,4500,6.62,0,0.12,6,N
20381,28,39600,RENT,6,VENTURE,4500,10.25,0,0.11,10,N
20382,30,40000,RENT,4,VENTURE,4500,14.26,0,0.11,6,Y
20383,33,40000,OWN,2,MEDICAL,14000,6.91,0,0.35,8,N
20384,29,41700,RENT,0,EDUCATION,4500,,0,0.11,6,N
20385,29,40000,OWN,0,MEDICAL,5000,5.42,0,0.13,10,N
20386,28,34000,MORTGAGE,7,HOMEIMPROVEMENT,2500,12.23,1,0.07,9,Y
20387,28,39000,RENT,8,EDUCATION,4500,13.49,1,0.12,9,N
20388,31,47000,RENT,4,DEBTCONSOLIDATION,4500,11.03,0,0.1,7,Y
20389,33,47360,RENT,5,PERSONAL,4500,15.58,0,0.1,5,N
20390,31,47400,RENT,3,MEDICAL,4500,10.36,0,0.09,5,N
20391,28,48000,RENT,4,PERSONAL,4500,11.71,0,0.09,7,N
20392,28,34000,MORTGAGE,12,MEDICAL,3500,15.58,1,0.1,6,N
20393,27,43200,RENT,2,DEBTCONSOLIDATION,4500,16.07,1,0.1,5,Y
20394,31,50000,RENT,5,PERSONAL,4500,9.99,0,0.09,5,N
20395,30,50000,RENT,3,VENTURE,4500,13.11,0,0.09,7,Y
20396,34,44400,RENT,0,EDUCATION,4500,16.02,1,0.1,9,N
20397,34,45000,RENT,2,PERSONAL,4500,16.95,1,0.1,10,N
20398,30,51372,RENT,,HOMEIMPROVEMENT,4500,6.39,0,0.09,7,N
20399,29,52000,RENT,11,PERSONAL,4500,9.91,0,0.09,10,N
20400,27,40000,MORTGAGE,4,HOMEIMPROVEMENT,8000,14.72,0,0.2,9,N
20401,29,40000,MORTGAGE,13,PERSONAL,25000,11.86,0,0.63,7,N
20402,28,49000,RENT,12,HOMEIMPROVEMENT,4500,14.27,1,0.09,10,N
20403,29,49362,RENT,3,HOMEIMPROVEMENT,4500,12.61,1,0.09,6,N
20404,27,58000,RENT,0,EDUCATION,4500,14.72,0,0.08,5,Y
20405,27,60000,RENT,6,DEBTCONSOLIDATION,4500,12.69,0,0.07,7,N
20406,29,40000,MORTGAGE,5,DEBTCONSOLIDATION,4000,14.35,0,0.1,6,Y
20407,28,54000,RENT,0,EDUCATION,4500,,1,0.08,8,Y
20408,27,60000,RENT,5,VENTURE,4500,14.22,0,0.07,8,N
20409,30,61828,RENT,10,PERSONAL,4500,18.39,0,0.07,8,N
20410,29,70000,RENT,4,VENTURE,4500,6.62,0,0.06,9,N
20411,29,70000,RENT,2,PERSONAL,4500,5.42,0,0.06,9,N
20412,29,74100,RENT,3,HOMEIMPROVEMENT,4500,13.61,0,0.06,6,Y
20413,29,91500,RENT,2,MEDICAL,4500,10.65,0,0.05,5,N
20414,33,40000,MORTGAGE,4,EDUCATION,5000,7.51,0,0.13,8,N
20415,27,40000,MORTGAGE,7,VENTURE,13000,7.88,0,0.33,7,N
20416,31,17000,RENT,3,VENTURE,4575,11.48,1,0.27,7,N
20417,29,40000,MORTGAGE,13,PERSONAL,6400,7.51,0,0.16,6,N
20418,27,34000,RENT,9,PERSONAL,4600,,0,0.14,6,Y
20419,34,40000,OWN,18,MEDICAL,8000,11.36,0,0.2,10,N
20420,28,48000,RENT,2,VENTURE,4600,11.86,0,0.1,8,N
20421,30,50000,RENT,6,VENTURE,4600,11.49,0,0.09,7,N
20422,27,58000,RENT,0,EDUCATION,4600,13.99,0,0.08,8,N
20423,34,40000,OWN,7,MEDICAL,4200,6.76,0,0.1,7,N
20424,28,60000,RENT,12,DEBTCONSOLIDATION,4600,7.88,0,0.08,6,N
20425,32,150000,RENT,14,MEDICAL,4600,9.62,0,0.03,6,N
20426,32,37000,RENT,3,HOMEIMPROVEMENT,4650,13.49,1,0.13,7,N
20427,32,50000,RENT,0,VENTURE,4675,10,0,0.09,7,N
20428,33,65000,RENT,1,EDUCATION,4700,9.45,0,0.07,7,N
20429,33,40000,MORTGAGE,4,PERSONAL,12000,,0,0.3,5,N
20430,33,86000,RENT,0,DEBTCONSOLIDATION,4700,9.63,0,0.05,7,N
20431,31,40000,OWN,0,MEDICAL,15000,15.31,0,0.38,10,Y
20432,27,14000,RENT,5,HOMEIMPROVEMENT,4750,10,1,0.34,9,N
20433,31,14400,RENT,3,HOMEIMPROVEMENT,4750,14.59,1,0.33,8,Y
20434,35,17000,RENT,0,MEDICAL,4750,9.32,1,0.28,6,N
20435,34,19200,RENT,12,DEBTCONSOLIDATION,4750,11.83,1,0.25,10,N
20436,32,20000,RENT,3,DEBTCONSOLIDATION,4750,10.37,0,0.24,8,N
20437,28,27840,RENT,5,PERSONAL,4750,13.57,0,0.17,5,N
20438,27,40000,OWN,3,PERSONAL,5000,8.59,0,0.13,7,N
20439,30,31000,RENT,7,MEDICAL,4750,14.84,1,0.15,9,N
20440,34,39996,RENT,0,DEBTCONSOLIDATION,4750,9.25,0,0.12,10,N
20441,31,60000,RENT,2,PERSONAL,4750,5.99,0,0.08,5,N
20442,30,60000,RENT,0,DEBTCONSOLIDATION,4750,9.99,0,0.08,7,N
20443,33,14076,RENT,,EDUCATION,4800,6.76,1,0.34,8,N
20444,28,14400,RENT,2,VENTURE,4800,14.65,1,0.33,9,Y
20445,35,14400,RENT,2,VENTURE,4800,10.62,1,0.33,7,N
20446,29,40000,MORTGAGE,9,EDUCATION,1400,14.26,0,0.04,5,Y
20447,30,34000,MORTGAGE,14,VENTURE,6000,14.96,1,0.18,6,Y
20448,28,15000,RENT,1,MEDICAL,4800,10.99,1,0.32,8,N
20449,28,19200,RENT,4,VENTURE,4800,,1,0.25,6,N
20450,28,20000,RENT,2,MEDICAL,4800,,0,0.24,8,N
20451,29,40000,MORTGAGE,8,EDUCATION,8000,8.59,0,0.2,10,N
20452,27,20400,RENT,,DEBTCONSOLIDATION,4800,,0,0.24,6,N
20453,27,40000,MORTGAGE,4,EDUCATION,3500,9.63,0,0.09,9,N
20454,31,22000,RENT,6,EDUCATION,4800,10.65,0,0.22,10,N
20455,33,40000,MORTGAGE,1,PERSONAL,7200,9.32,0,0.18,8,N
20456,29,40000,MORTGAGE,3,MEDICAL,6600,8,0,0.17,10,N
20457,28,40000,MORTGAGE,6,PERSONAL,10000,9.32,0,0.25,8,N
20458,33,34000,MORTGAGE,8,HOMEIMPROVEMENT,6000,14.11,1,0.18,9,N
20459,28,22884,RENT,4,DEBTCONSOLIDATION,4800,10.38,0,0.21,7,N
20460,33,40000,MORTGAGE,2,PERSONAL,6000,12.21,0,0.15,10,N
20461,33,40000,MORTGAGE,3,EDUCATION,9000,13.16,0,0.23,5,N
20462,31,25000,RENT,0,MEDICAL,4800,11.54,0,0.19,10,Y
20463,27,27180,RENT,,MEDICAL,4800,7.14,0,0.18,10,N
20464,27,40000,OTHER,0,MEDICAL,1200,,0,0.03,8,N
20465,33,27996,RENT,0,VENTURE,4800,9.63,0,0.17,8,N
20466,28,40000,MORTGAGE,10,DEBTCONSOLIDATION,10000,11.26,0,0.25,6,N
20467,29,40000,OTHER,1,MEDICAL,10000,8,0,0.25,10,N
20468,28,29004,RENT,5,VENTURE,4800,15.23,0,0.17,7,Y
20469,31,30000,RENT,,MEDICAL,4800,12.42,0,0.16,8,N
20470,31,30000,RENT,2,PERSONAL,4800,14.84,1,0.16,8,Y
20471,28,30000,RENT,1,EDUCATION,4800,13.47,0,0.16,8,N
20472,30,31000,RENT,1,MEDICAL,4800,13.43,0,0.15,5,Y
20473,35,40000,MORTGAGE,18,MEDICAL,7200,10.71,0,0.18,5,N
20474,31,40000,MORTGAGE,4,MEDICAL,12650,11.34,0,0.32,9,N
20475,29,33600,RENT,3,EDUCATION,4800,5.79,0,0.14,9,N
20476,28,33763,RENT,5,MEDICAL,4800,7.14,0,0.14,5,N
20477,28,34000,RENT,1,VENTURE,4800,11.49,0,0.14,7,N
20478,32,29000,RENT,17,PERSONAL,4800,16.29,1,0.17,7,Y
20479,33,40056,MORTGAGE,5,VENTURE,16750,9.88,0,0.42,6,N
20480,28,35000,RENT,2,MEDICAL,4800,13.49,0,0.14,5,N
20481,27,35000,RENT,3,MEDICAL,4800,9.99,0,0.14,8,N
20482,28,40200,MORTGAGE,5,EDUCATION,1900,5.99,0,0.05,10,N
20483,27,40250,MORTGAGE,5,HOMEIMPROVEMENT,5600,,0,0.14,7,N
20484,28,36000,RENT,1,MEDICAL,4800,12.61,0,0.13,9,N
20485,28,34300,MORTGAGE,1,MEDICAL,6125,16.89,1,0.18,10,N
20486,32,36400,RENT,3,EDUCATION,4800,14.11,0,0.13,6,Y
20487,32,32400,RENT,4,HOMEIMPROVEMENT,4800,9.99,1,0.15,6,N
20488,35,32900,RENT,4,HOMEIMPROVEMENT,4800,13.23,1,0.15,9,Y
20489,27,40000,RENT,0,DEBTCONSOLIDATION,4800,,0,0.12,8,N
20490,27,40000,RENT,4,DEBTCONSOLIDATION,4800,11.71,0,0.12,8,N
20491,30,40000,RENT,3,EDUCATION,4800,12.68,0,0.12,5,N
20492,28,40500,MORTGAGE,0,VENTURE,12000,12.23,0,0.3,5,Y
20493,28,42000,RENT,5,MEDICAL,4800,12.42,0,0.11,9,N
20494,27,44000,RENT,6,VENTURE,4800,7.51,0,0.11,10,N
20495,28,38100,RENT,6,DEBTCONSOLIDATION,4800,9.63,1,0.13,10,N
20496,29,40500,MORTGAGE,0,EDUCATION,6000,8.38,0,0.15,8,N
20497,27,40560,MORTGAGE,8,DEBTCONSOLIDATION,3000,7.29,0,0.07,8,N
20498,27,40700,MORTGAGE,8,EDUCATION,20400,,0,0.5,8,N
20499,32,40704,MORTGAGE,9,HOMEIMPROVEMENT,10000,9.63,0,0.25,7,N
20500,31,40740,MORTGAGE,16,HOMEIMPROVEMENT,6400,8.49,0,0.16,6,N
20501,33,45000,RENT,1,DEBTCONSOLIDATION,4800,10.59,0,0.11,8,N
20502,29,40777,MORTGAGE,4,PERSONAL,8000,14.91,0,0.2,8,Y
20503,27,40800,MORTGAGE,6,HOMEIMPROVEMENT,8000,12.69,0,0.2,6,N
20504,30,45000,RENT,0,MEDICAL,4800,10.37,0,0.11,6,N
20505,28,40800,MORTGAGE,12,EDUCATION,6700,6.99,0,0.16,8,N
20506,27,40800,MORTGAGE,4,EDUCATION,6000,11.49,0,0.15,10,N
20507,33,40800,MORTGAGE,,DEBTCONSOLIDATION,15000,7.51,0,0.37,5,N
20508,29,40800,MORTGAGE,11,HOMEIMPROVEMENT,3200,14.22,0,0.08,10,Y
20509,28,40800,MORTGAGE,,DEBTCONSOLIDATION,5000,6.76,0,0.12,10,N
20510,29,40800,MORTGAGE,0,HOMEIMPROVEMENT,2000,7.74,0,0.05,8,N
20511,30,49000,RENT,1,EDUCATION,4800,13.79,0,0.1,9,Y
20512,27,49200,RENT,4,DEBTCONSOLIDATION,4800,14.65,0,0.1,7,N
20513,34,50000,RENT,8,EDUCATION,4800,,0,0.1,10,N
20514,28,50000,RENT,1,PERSONAL,4800,10.37,0,0.1,10,N
20515,30,51000,RENT,14,MEDICAL,4800,12.69,0,0.09,10,N
20516,29,34999,MORTGAGE,8,DEBTCONSOLIDATION,6250,15.95,1,0.18,9,Y
20517,31,54000,RENT,1,MEDICAL,4800,12.99,0,0.09,10,Y
20518,30,54000,RENT,2,VENTURE,4800,13.23,0,0.09,8,N
20519,30,54996,RENT,2,MEDICAL,4800,6.03,0,0.09,8,N
20520,28,49000,RENT,6,DEBTCONSOLIDATION,4800,15.99,1,0.1,5,N
20521,30,56000,RENT,7,HOMEIMPROVEMENT,4800,13.92,0,0.09,9,Y
20522,29,56048,RENT,4,PERSONAL,4800,6.39,0,0.09,6,N
20523,28,57408,RENT,2,HOMEIMPROVEMENT,4800,11.99,0,0.08,6,N
20524,27,60000,RENT,3,PERSONAL,4800,13.35,0,0.08,9,Y
20525,30,61000,RENT,4,MEDICAL,4800,14.79,0,0.08,10,N
20526,28,56000,RENT,5,DEBTCONSOLIDATION,4800,16.45,1,0.09,7,N
20527,34,57000,RENT,7,DEBTCONSOLIDATION,4800,,1,0.08,10,Y
20528,31,57996,RENT,4,PERSONAL,4800,15.58,1,0.08,9,Y
20529,29,41000,OWN,6,MEDICAL,5000,11.99,0,0.12,5,N
20530,29,64744,RENT,13,EDUCATION,4800,,0,0.07,6,N
20531,33,41000,MORTGAGE,6,MEDICAL,9000,,0,0.22,9,N
20532,29,59004,RENT,0,DEBTCONSOLIDATION,4800,11.49,1,0.08,7,N
20533,33,66000,RENT,5,HOMEIMPROVEMENT,4800,13.57,0,0.07,7,N
20534,28,66560,RENT,4,PERSONAL,4800,10.36,0,0.07,5,N
20535,27,35000,MORTGAGE,3,MEDICAL,6000,16.69,1,0.17,8,N
20536,29,41000,MORTGAGE,7,VENTURE,6000,5.79,0,0.15,8,N
20537,27,68004,RENT,2,MEDICAL,4800,12.21,0,0.07,5,N
20538,29,69000,RENT,13,MEDICAL,4800,11.11,0,0.07,10,N
20539,30,41000,MORTGAGE,1,HOMEIMPROVEMENT,10000,12.73,0,0.24,10,Y
20540,34,77000,RENT,0,VENTURE,4800,7.14,0,0.06,7,N
20541,35,80000,RENT,5,DEBTCONSOLIDATION,4800,7.49,0,0.06,9,N
20542,34,96900,RENT,1,DEBTCONSOLIDATION,4800,5.42,0,0.05,10,N
20543,27,41000,MORTGAGE,3,PERSONAL,10000,8.59,0,0.24,8,N
20544,28,118000,RENT,7,DEBTCONSOLIDATION,4800,8.9,0,0.04,6,N
20545,30,120000,RENT,0,HOMEIMPROVEMENT,4800,7.4,0,0.04,8,N
20546,29,300000,RENT,5,PERSONAL,4800,10.99,0,0.02,6,N
20547,32,41000,MORTGAGE,2,PERSONAL,8000,15.05,0,0.2,9,N
20548,35,41000,MORTGAGE,0,DEBTCONSOLIDATION,8000,10.83,0,0.2,6,N
20549,32,64052,RENT,3,HOMEIMPROVEMENT,4875,10.74,0,0.08,9,N
20550,30,41000,MORTGAGE,14,HOMEIMPROVEMENT,18000,9.01,0,0.44,7,N
20551,28,23350,RENT,8,MEDICAL,4900,7.88,0,0.21,6,N
20552,31,41004,MORTGAGE,5,DEBTCONSOLIDATION,4000,,0,0.1,5,N
20553,34,41004,MORTGAGE,5,HOMEIMPROVEMENT,16000,11.78,0,0.39,5,N
20554,27,96000,RENT,3,HOMEIMPROVEMENT,10000,7.88,0,0.1,10,N
20555,33,35050,MORTGAGE,15,MEDICAL,8000,8.32,1,0.23,6,N
20556,31,41053,MORTGAGE,1,PERSONAL,12000,,0,0.29,7,N
20557,29,96500,RENT,13,PERSONAL,10000,8.88,0,0.1,8,N
20558,33,41196,OWN,0,VENTURE,3300,12.99,0,0.08,7,N
20559,27,98004,RENT,8,HOMEIMPROVEMENT,10000,6.54,0,0.1,10,N
20560,35,41235,OWN,7,MEDICAL,3000,7.14,0,0.07,9,N
20561,28,88000,RENT,3,PERSONAL,10000,10.65,1,0.11,9,N
20562,31,100000,RENT,2,VENTURE,10000,8.49,0,0.1,5,N
20563,32,100000,RENT,0,DEBTCONSOLIDATION,10000,9.99,0,0.1,8,N
20564,31,100000,RENT,5,VENTURE,10000,,0,0.1,8,N
20565,28,100000,RENT,1,EDUCATION,10000,7.51,0,0.1,7,N
20566,32,41400,OWN,,PERSONAL,10500,6.62,0,0.25,9,N
20567,29,100000,RENT,4,VENTURE,10000,9.63,0,0.1,9,N
20568,30,102000,RENT,3,HOMEIMPROVEMENT,10000,6.03,0,0.1,8,N
20569,32,41464,MORTGAGE,16,DEBTCONSOLIDATION,3500,8.32,0,0.08,9,N
20570,34,35496,MORTGAGE,15,EDUCATION,2800,14.17,1,0.08,7,Y
20571,32,76500,RENT,12,MEDICAL,10000,13.24,1,0.11,9,Y
20572,27,41500,OWN,11,VENTURE,4500,7.49,0,0.11,5,N
20573,27,103000,RENT,9,HOMEIMPROVEMENT,10000,8.59,0,0.1,10,N
20574,28,103241,RENT,2,DEBTCONSOLIDATION,10000,9.88,0,0.1,8,N
20575,30,108000,RENT,2,PERSONAL,10000,10.65,0,0.09,5,N
20576,31,110000,RENT,4,HOMEIMPROVEMENT,10000,15.99,0,0.09,9,Y
20577,34,110000,RENT,0,DEBTCONSOLIDATION,10000,7.66,0,0.09,9,N
20578,32,41600,MORTGAGE,2,VENTURE,13200,11.71,0,0.32,7,N
20579,28,110000,RENT,2,HOMEIMPROVEMENT,10000,13.22,0,0.09,5,N
20580,33,110000,RENT,3,DEBTCONSOLIDATION,10000,13.57,0,0.09,10,Y
20581,33,110000,RENT,0,VENTURE,10000,9.32,0,0.09,6,N
20582,34,41600,MORTGAGE,16,DEBTCONSOLIDATION,17500,6.17,0,0.42,6,N
20583,30,41600,MORTGAGE,2,EDUCATION,4500,6.76,0,0.11,9,N
20584,28,41600,OWN,0,VENTURE,13000,11.58,0,0.31,9,N
20585,30,41604,MORTGAGE,7,VENTURE,15000,10,0,0.36,9,N
20586,28,41700,MORTGAGE,7,VENTURE,7750,12.21,0,0.19,9,N
20587,27,117000,RENT,2,EDUCATION,10000,8,0,0.09,10,N
20588,30,118000,RENT,5,HOMEIMPROVEMENT,10000,7.14,0,0.08,7,N
20589,33,41916,MORTGAGE,2,VENTURE,7000,10.36,0,0.17,8,N
20590,34,41979,MORTGAGE,14,EDUCATION,8150,15.23,0,0.19,10,N
20591,30,120000,RENT,3,HOMEIMPROVEMENT,10000,17.04,0,0.08,5,N
20592,28,125000,RENT,5,EDUCATION,10000,9.99,0,0.08,9,N
20593,30,125000,RENT,3,HOMEIMPROVEMENT,10000,10.74,0,0.08,6,N
20594,28,42000,MORTGAGE,5,HOMEIMPROVEMENT,5375,10.65,0,0.13,7,N
20595,27,125000,RENT,5,VENTURE,10000,10.62,0,0.08,6,N
20596,35,126000,RENT,19,EDUCATION,10000,16.29,0,0.08,5,N
20597,27,130000,RENT,3,MEDICAL,10000,11.49,0,0.08,10,N
20598,27,130000,RENT,6,EDUCATION,10000,7.74,0,0.08,5,N
20599,29,130000,RENT,1,EDUCATION,10000,14.26,0,0.08,5,N
20600,27,130000,RENT,2,VENTURE,10000,13.47,0,0.08,6,Y
20601,28,42000,OWN,4,PERSONAL,8000,15.96,0,0.19,7,N
20602,31,120600,RENT,5,VENTURE,10000,13.49,1,0.08,5,N
20603,29,136000,RENT,0,DEBTCONSOLIDATION,10000,7.14,0,0.07,6,N
20604,32,128000,RENT,11,VENTURE,10000,13.85,1,0.08,5,Y
20605,32,140900,RENT,1,PERSONAL,10000,14.79,0,0.07,9,Y
20606,33,42000,MORTGAGE,3,DEBTCONSOLIDATION,13000,7.9,0,0.31,6,N
20607,28,144000,RENT,12,PERSONAL,10000,9.99,0,0.07,5,N
20608,30,148000,RENT,8,PERSONAL,10000,13.55,0,0.07,9,N
20609,27,160000,RENT,3,EDUCATION,10000,16.32,0,0.06,9,Y
20610,34,42000,MORTGAGE,1,DEBTCONSOLIDATION,10000,14.65,0,0.24,6,N
20611,27,36000,MORTGAGE,8,HOMEIMPROVEMENT,12500,6.03,1,0.35,7,N
20612,27,42000,OWN,4,EDUCATION,10000,14.65,0,0.24,7,N
20613,27,275000,RENT,7,HOMEIMPROVEMENT,10000,14.91,0,0.04,10,Y
20614,30,42000,OWN,7,EDUCATION,1200,6.62,0,0.03,8,N
20615,32,25404,RENT,16,EDUCATION,9950,12.68,1,0.39,7,Y
20616,32,25200,RENT,9,MEDICAL,4900,6.17,0,0.19,6,N
20617,28,42000,MORTGAGE,12,VENTURE,7300,,0,0.17,9,N
20618,27,30000,RENT,11,MEDICAL,4900,11.71,0,0.16,5,N
20619,31,24000,RENT,0,DEBTCONSOLIDATION,9925,6.62,1,0.41,6,N
20620,33,42000,OWN,,VENTURE,5000,10.59,0,0.12,6,N
20621,30,93500,RENT,3,EDUCATION,9925,12.09,0,0.11,7,Y
20622,28,39000,RENT,3,VENTURE,9900,10.95,0,0.25,6,N
20623,31,41303,RENT,4,PERSONAL,9900,11.89,0,0.24,10,N
20624,27,50000,RENT,1,PERSONAL,9900,14.35,0,0.2,5,N
20625,32,70000,RENT,2,PERSONAL,9850,7.75,0,0.14,9,N
20626,32,25000,RENT,,HOMEIMPROVEMENT,9800,12.23,1,0.39,8,Y
20627,30,38400,RENT,2,PERSONAL,9800,11.48,0,0.26,5,N
20628,27,48000,RENT,7,EDUCATION,9800,8.59,0,0.2,5,N
20629,31,42000,MORTGAGE,3,MEDICAL,9000,6.99,0,0.21,8,N
20630,30,42000,OWN,,PERSONAL,4000,15.23,0,0.1,9,Y
20631,35,36000,MORTGAGE,4,EDUCATION,16000,10.99,1,0.44,8,N
20632,28,42000,MORTGAGE,5,HOMEIMPROVEMENT,6000,5.42,0,0.14,9,N
20633,27,42000,MORTGAGE,11,PERSONAL,3500,8.49,0,0.08,9,N
20634,31,20800,RENT,3,MEDICAL,9750,17.19,1,0.47,6,Y
20635,28,21600,RENT,4,VENTURE,9750,,1,0.45,10,N
20636,28,32400,RENT,3,MEDICAL,4900,14.12,1,0.15,7,N
20637,27,43000,RENT,8,VENTURE,4900,9.91,0,0.11,5,N
20638,33,38000,RENT,10,EDUCATION,4900,10.28,1,0.13,6,Y
20639,29,64000,RENT,13,PERSONAL,4900,,0,0.08,10,Y
20640,28,42100,RENT,0,PERSONAL,4925,11.49,0,0.12,7,N
20641,27,30000,RENT,5,PERSONAL,4975,10.37,0,0.17,10,N
20642,30,42000,OWN,8,MEDICAL,8000,12.99,0,0.19,9,N
20643,33,42000,MORTGAGE,2,PERSONAL,9050,7.49,0,0.22,7,N
20644,29,27919,RENT,,VENTURE,5000,,0,0.18,10,N
20645,29,28000,RENT,2,MEDICAL,5000,16.07,1,0.18,8,N
20646,29,28140,RENT,0,MEDICAL,5000,7.29,0,0.18,9,N
20647,34,42000,MORTGAGE,18,HOMEIMPROVEMENT,2000,5.79,0,0.05,8,N
20648,28,28800,RENT,2,VENTURE,5000,10.65,0,0.17,9,N
20649,32,28800,RENT,16,MEDICAL,5000,10.59,0,0.17,9,N
20650,31,28800,RENT,1,VENTURE,5000,9.25,0,0.17,7,N
20651,27,28800,RENT,6,EDUCATION,5000,14.96,0,0.17,5,Y
20652,27,28968,RENT,1,PERSONAL,5000,13.16,0,0.17,5,Y
20653,29,29000,RENT,3,VENTURE,5000,15.23,0,0.17,7,Y
20654,32,42000,MORTGAGE,16,DEBTCONSOLIDATION,10375,5.42,0,0.25,7,N
20655,32,42000,MORTGAGE,,PERSONAL,1225,5.79,0,0.03,10,N
20656,34,29152,RENT,,VENTURE,5000,10.36,0,0.17,7,N
20657,28,42000,MORTGAGE,6,EDUCATION,5000,10.37,0,0.12,5,N
20658,33,42000,MORTGAGE,5,EDUCATION,9000,5.79,0,0.21,5,N
20659,34,42000,MORTGAGE,7,MEDICAL,7500,11.11,0,0.18,7,N
20660,31,30000,RENT,4,HOMEIMPROVEMENT,5000,9.91,1,0.17,5,N
20661,29,30000,RENT,3,MEDICAL,5000,11.49,0,0.17,9,N
20662,27,30000,RENT,0,MEDICAL,5000,13.72,0,0.17,8,N
20663,28,30000,RENT,1,PERSONAL,5000,6.17,0,0.17,6,N
20664,28,30000,RENT,3,MEDICAL,5000,9.88,0,0.17,8,N
20665,33,30000,RENT,0,MEDICAL,5000,7.74,0,0.17,8,N
20666,29,36000,MORTGAGE,6,PERSONAL,8000,6.54,1,0.22,8,N
20667,28,42000,MORTGAGE,0,DEBTCONSOLIDATION,12000,9.62,0,0.29,7,N
20668,29,30000,RENT,3,VENTURE,5000,9.32,0,0.17,5,N
20669,30,30240,RENT,1,EDUCATION,5000,14.72,0,0.17,10,Y
20670,29,30796,RENT,13,MEDICAL,5000,14.96,0,0.16,8,Y
20671,32,30960,RENT,5,VENTURE,5000,11.49,0,0.16,10,N
20672,30,31000,RENT,1,VENTURE,5000,9.91,0,0.16,10,N
20673,35,31000,RENT,0,VENTURE,5000,14.35,0,0.16,7,N
20674,29,31100,RENT,2,DEBTCONSOLIDATION,5000,9.63,0,0.16,8,N
20675,34,42000,OWN,1,VENTURE,22750,6.91,0,0.54,10,N
20676,31,42000,OWN,0,HOMEIMPROVEMENT,7200,9.99,0,0.17,8,N
20677,35,31577,RENT,6,MEDICAL,5000,9.99,0,0.16,9,N
20678,28,42000,MORTGAGE,12,VENTURE,11000,5.42,0,0.26,7,N
20679,28,32000,RENT,5,MEDICAL,5000,6.99,0,0.16,7,N
20680,27,42000,MORTGAGE,0,PERSONAL,8000,13.61,0,0.19,9,Y
20681,29,32400,RENT,,MEDICAL,5000,8.9,0,0.15,8,N
20682,27,32400,RENT,7,MEDICAL,5000,,0,0.15,6,N
20683,29,42000,OWN,13,MEDICAL,2500,6.76,0,0.06,5,N
20684,32,32496,RENT,4,EDUCATION,5000,,0,0.15,6,N
20685,33,42000,MORTGAGE,12,VENTURE,6400,7.88,0,0.15,10,N
20686,27,32760,RENT,4,PERSONAL,5000,15.21,0,0.15,9,Y
20687,28,42000,MORTGAGE,4,PERSONAL,10000,10.75,0,0.24,9,N
20688,29,33000,RENT,6,MEDICAL,5000,8.9,0,0.15,7,N
